TimeGenerated,UserId,ClientIP,Operation,Parameters
2020-05-02T11:33:12Z,,,Set-ExchangeAssistanceConfig,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com""
  },
  {
    ""Name"": ""PrivacyStatementURL"",
    ""Value"": ""http://go.microsoft.com/fwlink/?LinkID=259417""
  },
  {
    ""Name"": ""PrivacyLinkDisplayEnabled"",
    ""Value"": ""True""
  }
]"
2020-05-02T11:33:09Z,,,Add-MailboxPermission,"[
  {
    ""Name"": ""DomainController"",
    ""Value"": """"
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/DiscoverySearchMailbox{D919BA05-46A6-415f-80AD-7E09334BB852}""
  },
  {
    ""Name"": ""User"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/Discovery Management""
  },
  {
    ""Name"": ""AccessRights"",
    ""Value"": ""FullAccess""
  }
]"
2020-05-02T11:32:51Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{61D4A3E5-D6B5-401C-B13A-CCAD2BA8E8E9}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:50Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{D5FD6316-0A84-416F-8512-3E97EBAF9B1D}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:46Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{D5FD6316-0A84-416F-8512-3E97EBAF9B1D}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:42Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{61D4A3E5-D6B5-401C-B13A-CCAD2BA8E8E9}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:38Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{D5FD6316-0A84-416F-8512-3E97EBAF9B1D}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:37Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{505B6405-958B-45A0-BAAE-76A0D7ACAE83}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:33Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{368F7EFB-D8B2-448B-A304-41EA44801476}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-05-02T11:32:28Z,,,Set-Mailbox,"[
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/SystemMailbox{2CE34405-31BE-455D-89D7-A7C7DA7A0DAA}""
  },
  {
    ""Name"": ""ShardRelevancyFeatureStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Microsoft Exchange""
  }
]"
2020-05-02T11:32:23Z,,,Set-Mailbox,"[
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""UMGrammar"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""MaxSendSize"",
    ""Value"": ""1 GB (1,073,741,824 bytes)""
  },
  {
    ""Name"": ""MailRouting"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""MessageTracking"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""OMEncryption"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""OABGen"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ClientExtensions"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/SystemMailbox{bb558c35-97f1-4cb9-8ff7-d53741dc928c}""
  },
  {
    ""Name"": ""GMGen"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SuiteServiceStorage"",
    ""Value"": ""True""
  }
]"
2020-05-02T11:32:15Z,,,Set-OwaMailboxPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\OwaMailboxPolicy-Default""
  },
  {
    ""Name"": ""DomainController"",
    ""Value"": """"
  },
  {
    ""Name"": ""BlockedFileTypes"",
    ""Value"": "".settingcontent-ms;.printerexport;.appcontent-ms;.appref-ms;.vsmacros;.website;.msh2xml;.msh1xml;.diagcab;.webpnp;.ps2xml;.ps1xml;.mshxml;.gadget;.theme;.psdm1;.mhtml;.cdxml;.xbap;.vhdx;.pyzw;.pssc;.psd1;.psc2;.psc1;.msh2;.msh1;.jnlp;.aspx;.appx;.xnk;.xll;.wsh;.wsf;.wsc;.wsb;.vsw;.vst;.vss;.vhd;.vbs;.vbp;.vbe;.url;.udl;.tmp;.shs;.shb;.sct;.scr;.scf;.reg;.pyz;.pyw;.pyo;.pyc;.pst;.ps2;.ps1;.prg;.prf;.plg;.pif;.pcd;.ops;.msu;.mst;.msp;.msi;.msh;.msc;.mht;.mdz;.mdw;.mdt;.mde;.mdb;.mda;.mcf;.maw;.mav;.mau;.mat;.mas;.mar;.maq;.mam;.mag;.maf;.mad;.lnk;.ksh;.jse;.jar;.its;.isp;.ins;.inf;.htc;.hta;.hpj;.hlp;.grp;.fxp;.exe;.der;.csh;.crt;.cpl;.com;.cnt;.cmd;.chm;.cer;.bat;.bas;.asx;.asp;.app;.apk;.adp;.ade;.ws;.vb;.py;.pl;.js""
  }
]"
2020-05-02T11:31:55Z,,,New-ExchangeAssistanceConfig,"[
  {
    ""Name"": ""DomainController"",
    ""Value"": """"
  },
  {
    ""Name"": ""Organization"",
    ""Value"": ""seccxpninja.onmicrosoft.com""
  },
  {
    ""Name"": ""IgnoreDehydratedFlag"",
    ""Value"": ""True""
  }
]"
2020-05-02T11:31:53Z,,,Enable-AddressListPaging,"[
  {
    ""Name"": ""DoNotUpdateRecipients"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""DomainController"",
    ""Value"": """"
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com""
  }
]"
2020-04-23T06:09:20Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{61D4A3E5-D6B5-401C-B13A-CCAD2BA8E8E9}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-04-23T06:09:18Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{368F7EFB-D8B2-448B-A304-41EA44801476}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-04-23T06:09:10Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{D5FD6316-0A84-416F-8512-3E97EBAF9B1D}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-04-23T06:08:59Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{505B6405-958B-45A0-BAAE-76A0D7ACAE83}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-04-23T06:08:50Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""QuarantineMessageStore"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""99 GB (106,300,440,576 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""90 GB (96,636,764,160 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/QuarantineOrgShard{368F7EFB-D8B2-448B-A304-41EA44801476}""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""100 GB (107,374,182,400 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
2020-04-23T06:08:42Z,,,Set-Mailbox,"[
  {
    ""Name"": ""RecoverableItemsQuota"",
    ""Value"": ""30 GB (32,212,254,720 bytes)""
  },
  {
    ""Name"": ""Force"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Microsoft Exchange""
  },
  {
    ""Name"": ""Arbitration"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""ProhibitSendQuota"",
    ""Value"": ""10 GB (10,737,418,240 bytes)""
  },
  {
    ""Name"": ""HiddenFromAddressListsEnabled"",
    ""Value"": ""True""
  },
  {
    ""Name"": ""SCLDeleteEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLQuarantineEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""SCLRejectEnabled"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""UseDatabaseQuotaDefaults"",
    ""Value"": ""False""
  },
  {
    ""Name"": ""RecoverableItemsWarningQuota"",
    ""Value"": ""20 GB (21,474,836,480 bytes)""
  },
  {
    ""Name"": ""IssueWarningQuota"",
    ""Value"": ""9 GB (9,663,676,416 bytes)""
  },
  {
    ""Name"": ""Identity"",
    ""Value"": ""NAMPR06A007.PROD.OUTLOOK.COM/Microsoft Exchange Hosted Organizations/seccxpninja.onmicrosoft.com/FederatedEmail.4c1f4d8b-8179-4148-93bf-00a95fa1e042""
  },
  {
    ""Name"": ""ProhibitSendReceiveQuota"",
    ""Value"": ""10 GB (10,737,418,240 bytes)""
  },
  {
    ""Name"": ""SCLJunkEnabled"",
    ""Value"": ""False""
  }
]"
